CustomerID,MesReferencia,LoginsMensais,TicketsSuporte,NPS
C04295,2024-04-01,29,1,7
C04295,2024-10-01,17,0,7
C04295,2024-11-01,26,0,9
C04295,2024-09-01,20,0,7
C04296,2024-02-01,17,3,7
C04296,2024-05-01,13,1,5
C04296,2024-06-01,18,0,8
C04296,2024-04-01,16,1,7
C04296,2024-07-01,17,0,5
C04296,2024-01-01,15,0,7
C04297,2024-09-01,21,1,8
C04297,2024-08-01,15,3,8
C04297,2024-04-01,24,3,8
C04297,2024-02-01,19,0,5
C04297,2024-10-01,18,0,6
C04297,2024-01-01,16,0,4
C04297,2024-11-01,14,2,7
C04297,2024-12-01,28,2,6
C04297,2024-07-01,22,1,5
C04297,2024-05-01,29,4,4
C04297,2024-06-01,12,0,7
C04298,2024-02-01,25,0,7
C04298,2024-03-01,28,0,6
C04298,2024-12-01,29,0,9
C04298,2024-10-01,23,1,7
C04298,2024-05-01,23,2,8
C04298,2024-09-01,24,0,9
C04298,2024-04-01,21,2,10
C04298,2024-08-01,18,3,7
C04298,2024-01-01,14,3,5
C04298,2024-07-01,19,0,7
C04299,2024-12-01,27,1,8
C04299,2024-03-01,28,0,9
C04299,2024-04-01,24,0,8
C04299,2024-11-01,20,2,3
C04299,2024-05-01,20,1,6
C04299,2024-08-01,11,1,7
C04300,2024-07-01,29,2,7
C04300,2024-09-01,23,0,6
C04300,2024-12-01,28,2,6
C04300,2024-05-01,17,1,9
C04300,2024-03-01,20,2,5
C04300,2024-06-01,17,1,10
C04300,2024-04-01,15,3,3
C04300,2024-11-01,29,0,7
C04300,2024-08-01,20,2,7
C04300,2024-01-01,29,2,7
C04300,2024-10-01,22,0,7
C04300,2024-02-01,28,4,8
C04301,2024-04-01,19,0,6
C04301,2024-05-01,21,0,4
C04301,2024-07-01,13,0,10
C04301,2024-06-01,14,0,8
C04301,2024-02-01,22,1,6
C04301,2024-11-01,17,0,9
C04302,2024-09-01,13,0,9
C04302,2024-07-01,19,1,9
C04302,2024-02-01,17,0,7
C04302,2024-04-01,31,1,5
C04302,2024-05-01,21,3,4
C04302,2024-08-01,19,1,9
C04302,2024-03-01,24,0,6
C04302,2024-10-01,16,2,7
C04302,2024-06-01,17,0,1
C04303,2024-11-01,25,0,6
C04303,2024-02-01,18,1,7
C04303,2024-09-01,17,0,10
C04303,2024-05-01,15,0,0
C04303,2024-01-01,11,3,10
C04303,2024-07-01,28,1,6
C04303,2024-03-01,16,0,8
C04304,2024-01-01,26,2,8
C04304,2024-12-01,22,0,3
C04304,2024-06-01,20,2,6
C04304,2024-10-01,20,1,10
C04304,2024-09-01,16,0,4
C04304,2024-07-01,17,0,9
C04304,2024-08-01,21,1,7
C04304,2024-05-01,22,0,6
C04304,2024-03-01,18,1,7
C04305,2024-12-01,23,0,8
C04305,2024-07-01,37,1,9
C04305,2024-09-01,14,1,3
C04305,2024-01-01,18,3,6
C04305,2024-04-01,22,1,6
C04305,2024-08-01,26,0,7
C04305,2024-10-01,15,1,10
C04305,2024-06-01,26,1,4
C04305,2024-11-01,20,1,6
C04305,2024-02-01,27,3,4
C04306,2024-01-01,21,0,6
C04306,2024-11-01,24,2,9
C04306,2024-04-01,21,0,10
C04306,2024-10-01,17,1,8
C04306,2024-07-01,19,0,7
C04306,2024-05-01,19,0,6
C04306,2024-03-01,17,0,6
C04306,2024-09-01,28,1,6
C04307,2024-05-01,23,1,7
C04307,2024-04-01,24,3,7
C04307,2024-10-01,13,0,10
C04307,2024-07-01,14,1,8
C04307,2024-02-01,18,1,4
C04307,2024-11-01,31,1,7
C04307,2024-03-01,24,2,8
C04307,2024-12-01,22,0,8
C04307,2024-01-01,19,2,6
C04307,2024-09-01,14,0,7
C04307,2024-08-01,17,0,8
C04307,2024-06-01,19,1,5
C04308,2024-08-01,17,0,7
C04308,2024-09-01,16,0,7
C04308,2024-03-01,19,1,6
C04308,2024-01-01,29,0,4
C04308,2024-07-01,20,1,7
C04308,2024-12-01,21,0,6
C04308,2024-11-01,15,0,4
C04308,2024-02-01,23,0,5
C04308,2024-06-01,20,0,5
C04308,2024-05-01,21,0,4
C04309,2024-05-01,12,1,6
C04309,2024-02-01,30,2,6
C04309,2024-10-01,25,1,3
C04309,2024-03-01,16,1,7
C04309,2024-12-01,21,1,9
C04309,2024-01-01,26,2,5
C04309,2024-09-01,24,0,5
C04309,2024-08-01,19,2,4
C04309,2024-07-01,20,1,7
C04309,2024-11-01,19,1,4
C04309,2024-04-01,23,0,7
C04309,2024-06-01,21,0,5
C04310,2024-08-01,12,0,3
C04310,2024-01-01,19,1,6
C04310,2024-05-01,15,1,10
C04310,2024-11-01,18,0,7
C04310,2024-10-01,20,0,3
C04310,2024-03-01,27,0,5
C04310,2024-02-01,16,0,9
C04310,2024-09-01,23,0,7
C04311,2024-01-01,17,1,7
C04311,2024-02-01,21,2,5
C04311,2024-04-01,21,1,5
C04311,2024-10-01,17,0,6
C04311,2024-07-01,22,1,7
C04311,2024-05-01,20,1,6
C04311,2024-09-01,27,0,7
C04311,2024-03-01,12,1,5
C04311,2024-11-01,17,1,9
C04312,2024-08-01,18,2,8
C04312,2024-03-01,23,1,7
C04312,2024-10-01,20,2,5
C04312,2024-12-01,21,1,5
C04312,2024-04-01,18,1,7
C04312,2024-02-01,20,2,6
C04312,2024-09-01,32,0,5
C04312,2024-07-01,22,1,7
C04312,2024-11-01,22,0,4
C04312,2024-05-01,22,1,3
C04312,2024-01-01,15,0,7
C04312,2024-06-01,15,1,5
C04313,2024-12-01,14,0,7
C04313,2024-08-01,22,1,4
C04313,2024-01-01,18,0,5
C04313,2024-07-01,22,1,3
C04313,2024-02-01,20,0,9
C04313,2024-03-01,24,0,8
C04314,2024-06-01,22,0,6
C04314,2024-12-01,13,3,10
C04314,2024-03-01,25,1,7
C04314,2024-11-01,14,2,8
C04314,2024-05-01,23,2,7
C04314,2024-10-01,23,0,6
C04314,2024-02-01,21,0,2
C04314,2024-01-01,27,2,10
C04314,2024-08-01,21,2,7
C04314,2024-07-01,25,0,8
C04315,2024-04-01,29,0,10
C04315,2024-12-01,24,0,6
C04315,2024-01-01,19,2,7
C04315,2024-10-01,18,1,5
C04315,2024-02-01,19,0,6
C04315,2024-11-01,23,0,8
C04315,2024-07-01,12,1,7
C04315,2024-06-01,24,1,5
C04315,2024-03-01,18,3,9
C04315,2024-05-01,20,0,10
C04316,2024-08-01,23,1,8
C04316,2024-05-01,19,0,6
C04316,2024-06-01,16,3,6
C04316,2024-01-01,14,0,8
C04316,2024-12-01,21,2,6
C04316,2024-10-01,21,2,9
C04316,2024-02-01,22,1,6
C04316,2024-03-01,21,2,5
C04316,2024-07-01,18,0,5
C04317,2024-07-01,18,1,6
C04317,2024-09-01,20,0,6
C04317,2024-04-01,16,2,4
C04317,2024-05-01,24,3,5
C04317,2024-06-01,23,3,4
C04317,2024-12-01,24,0,4
C04317,2024-11-01,18,1,7
C04317,2024-01-01,20,0,9
C04318,2024-12-01,17,0,6
C04318,2024-06-01,28,1,5
C04318,2024-03-01,23,2,7
C04318,2024-09-01,17,0,7
C04318,2024-01-01,16,2,7
C04318,2024-08-01,11,0,7
C04318,2024-07-01,15,0,4
C04318,2024-10-01,22,2,7
C04318,2024-04-01,22,1,3
C04319,2024-08-01,18,0,7
C04319,2024-06-01,18,1,5
C04319,2024-04-01,20,1,6
C04319,2024-02-01,15,0,8
C04319,2024-05-01,30,2,3
C04319,2024-11-01,22,2,4
C04319,2024-10-01,24,2,8
C04319,2024-12-01,23,0,8
C04319,2024-09-01,29,1,8
C04319,2024-07-01,16,1,9
C04319,2024-01-01,19,1,8
C04320,2024-10-01,23,0,4
C04320,2024-06-01,13,2,10
C04320,2024-08-01,22,0,8
C04320,2024-03-01,16,0,5
C04320,2024-07-01,19,0,9
C04320,2024-09-01,21,0,6
C04320,2024-02-01,20,1,8
C04320,2024-01-01,27,0,7
C04321,2024-05-01,12,1,7
C04321,2024-12-01,12,0,4
C04321,2024-10-01,27,2,7
C04321,2024-11-01,22,1,4
C04321,2024-07-01,21,1,7
C04321,2024-09-01,15,3,7
C04321,2024-04-01,18,1,5
C04321,2024-01-01,21,2,8
C04321,2024-03-01,26,3,9
C04321,2024-02-01,18,1,4
C04321,2024-06-01,19,1,7
C04322,2024-01-01,16,1,7
C04322,2024-04-01,17,2,6
C04322,2024-02-01,13,0,8
C04322,2024-05-01,16,3,7
C04322,2024-07-01,23,0,8
C04322,2024-09-01,19,0,6
C04322,2024-12-01,19,2,9
C04322,2024-08-01,22,1,4
C04322,2024-10-01,30,0,5
C04323,2024-04-01,22,0,8
C04323,2024-02-01,22,1,6
C04323,2024-06-01,16,1,10
C04323,2024-05-01,19,1,7
C04323,2024-09-01,13,0,6
C04323,2024-03-01,19,0,6
C04324,2024-03-01,11,3,6
C04324,2024-02-01,21,2,5
C04324,2024-07-01,21,0,5
C04324,2024-10-01,28,0,5
C04324,2024-06-01,23,1,9
C04324,2024-05-01,20,1,4
C04324,2024-12-01,22,0,7
C04324,2024-11-01,16,1,8
C04325,2024-06-01,15,3,5
C04325,2024-04-01,19,3,9
C04325,2024-11-01,22,1,5
C04325,2024-09-01,20,1,8
C04325,2024-07-01,15,2,9
C04325,2024-08-01,22,2,6
C04325,2024-01-01,23,0,3
C04326,2024-08-01,17,2,6
C04326,2024-07-01,23,1,8
C04326,2024-03-01,21,3,10
C04326,2024-09-01,21,0,6
C04326,2024-12-01,19,1,8
C04326,2024-10-01,21,1,10
C04326,2024-06-01,17,1,6
C04326,2024-04-01,22,1,9
C04326,2024-01-01,24,2,7
C04326,2024-02-01,10,1,6
C04326,2024-11-01,24,0,5
C04327,2024-03-01,19,1,5
C04327,2024-11-01,21,4,9
C04327,2024-07-01,16,1,5
C04327,2024-12-01,14,0,4
C04327,2024-08-01,13,5,2
C04327,2024-06-01,26,0,8
C04328,2024-07-01,23,1,3
C04328,2024-03-01,15,2,10
C04328,2024-08-01,21,1,4
C04328,2024-10-01,26,1,3
C04328,2024-09-01,25,2,8
C04328,2024-06-01,21,2,6
C04328,2024-11-01,17,1,8
C04328,2024-04-01,19,4,9
C04329,2024-06-01,22,1,4
C04329,2024-05-01,26,2,8
C04329,2024-10-01,14,1,6
C04329,2024-08-01,25,1,9
C04329,2024-02-01,22,1,7
C04329,2024-11-01,28,1,6
C04329,2024-04-01,22,1,9
C04329,2024-03-01,21,0,6
C04329,2024-12-01,25,1,9
C04330,2024-09-01,21,1,8
C04330,2024-11-01,21,2,5
C04330,2024-05-01,20,1,7
C04330,2024-07-01,15,1,6
C04330,2024-10-01,14,0,6
C04330,2024-06-01,29,1,6
C04330,2024-12-01,19,2,8
C04330,2024-02-01,24,0,6
C04330,2024-01-01,28,3,5
C04330,2024-03-01,18,1,2
C04330,2024-08-01,12,1,7
C04330,2024-04-01,25,1,6
C04331,2024-06-01,20,2,5
C04331,2024-10-01,15,2,6
C04331,2024-08-01,19,5,6
C04331,2024-05-01,17,1,8
C04331,2024-11-01,20,4,8
C04331,2024-12-01,12,1,7
C04331,2024-04-01,14,2,8
C04331,2024-03-01,21,1,4
C04331,2024-02-01,26,0,9
C04331,2024-09-01,27,2,7
C04332,2024-04-01,14,4,7
C04332,2024-07-01,25,2,8
C04332,2024-10-01,23,1,9
C04332,2024-03-01,21,0,7
C04332,2024-12-01,13,0,6
C04332,2024-02-01,17,3,4
C04332,2024-01-01,23,0,9
C04333,2024-10-01,22,1,4
C04333,2024-12-01,24,2,8
C04333,2024-11-01,24,1,9
C04333,2024-08-01,18,2,4
C04333,2024-09-01,14,0,6
C04333,2024-05-01,27,3,6
C04333,2024-01-01,20,0,10
C04334,2024-04-01,23,2,10
C04334,2024-07-01,25,1,8
C04334,2024-11-01,32,0,8
C04334,2024-02-01,21,0,8
C04334,2024-12-01,24,2,7
C04334,2024-03-01,13,0,6
C04334,2024-06-01,20,2,8
C04334,2024-08-01,14,1,6
C04334,2024-05-01,26,0,5
C04334,2024-01-01,22,0,6
C04334,2024-09-01,19,0,6
C04334,2024-10-01,12,0,5
C04335,2024-06-01,21,1,7
C04335,2024-10-01,17,0,6
C04335,2024-07-01,14,1,4
C04335,2024-05-01,21,3,6
C04335,2024-01-01,27,0,6
C04335,2024-09-01,29,3,7
C04335,2024-08-01,16,1,7
C04336,2024-01-01,18,1,3
C04336,2024-02-01,18,3,6
C04336,2024-11-01,25,1,8
C04336,2024-09-01,18,0,6
C04336,2024-07-01,15,1,7
C04336,2024-10-01,16,1,6
C04336,2024-03-01,20,3,10
C04336,2024-12-01,22,0,9
C04337,2024-09-01,21,0,9
C04337,2024-08-01,19,0,8
C04337,2024-03-01,17,3,8
C04337,2024-01-01,15,1,5
C04337,2024-07-01,25,1,5
C04337,2024-04-01,20,1,6
C04337,2024-05-01,21,1,10
C04337,2024-06-01,8,1,7
C04338,2024-11-01,22,0,2
C04338,2024-07-01,14,2,7
C04338,2024-04-01,14,1,6
C04338,2024-01-01,21,2,6
C04338,2024-02-01,21,0,3
C04338,2024-03-01,15,2,10
C04338,2024-09-01,16,1,7
C04338,2024-05-01,23,0,6
C04338,2024-10-01,19,0,6
C04338,2024-12-01,20,2,5
C04339,2024-07-01,17,0,6
C04339,2024-06-01,23,0,9
C04339,2024-03-01,15,2,7
C04339,2024-02-01,19,0,10
C04339,2024-05-01,18,1,6
C04339,2024-01-01,25,2,6
C04339,2024-10-01,18,0,5
C04339,2024-04-01,18,1,8
C04339,2024-08-01,13,0,10
C04339,2024-09-01,17,0,7
C04340,2024-07-01,13,2,8
C04340,2024-05-01,22,4,6
C04340,2024-03-01,26,0,6
C04340,2024-09-01,15,2,5
C04340,2024-02-01,16,1,9
C04340,2024-04-01,21,0,2
C04341,2024-06-01,23,1,7
C04341,2024-08-01,16,1,5
C04341,2024-09-01,22,2,5
C04341,2024-05-01,14,0,4
C04341,2024-12-01,6,0,6
C04341,2024-10-01,25,1,5
C04341,2024-04-01,18,2,5
C04341,2024-03-01,23,2,6
C04341,2024-07-01,23,1,6
C04341,2024-01-01,15,0,6
C04342,2024-08-01,21,1,6
C04342,2024-11-01,16,0,7
C04342,2024-05-01,21,3,2
C04342,2024-03-01,17,2,7
C04342,2024-07-01,24,2,5
C04342,2024-01-01,12,0,8
C04342,2024-12-01,24,3,6
C04342,2024-04-01,24,1,4
C04342,2024-10-01,29,0,8
C04343,2024-05-01,20,1,2
C04343,2024-10-01,21,1,6
C04343,2024-02-01,13,1,8
C04343,2024-06-01,21,0,7
C04343,2024-08-01,18,1,7
C04343,2024-01-01,21,0,10
C04343,2024-03-01,22,3,8
C04343,2024-12-01,21,1,8
C04343,2024-09-01,19,0,10
C04344,2024-01-01,16,2,8
C04344,2024-03-01,15,0,8
C04344,2024-04-01,24,0,8
C04344,2024-10-01,16,1,7
C04344,2024-07-01,16,0,7
C04344,2024-11-01,24,1,3
C04344,2024-02-01,15,0,6
C04344,2024-05-01,23,0,6
C04345,2024-07-01,12,3,10
C04345,2024-09-01,17,1,10
C04345,2024-11-01,12,2,6
C04345,2024-12-01,24,3,6
C04345,2024-04-01,22,1,8
C04345,2024-03-01,19,1,6
C04345,2024-10-01,21,1,6
C04345,2024-01-01,16,0,5
C04346,2024-12-01,20,0,6
C04346,2024-06-01,16,2,6
C04346,2024-05-01,17,2,8
C04346,2024-09-01,20,1,7
C04346,2024-08-01,18,2,10
C04346,2024-11-01,21,0,8
C04346,2024-03-01,25,0,4
C04346,2024-02-01,19,0,9
C04347,2024-03-01,27,2,4
C04347,2024-10-01,9,2,0
C04347,2024-05-01,30,0,7
C04347,2024-06-01,18,0,5
C04347,2024-08-01,21,1,8
C04347,2024-11-01,19,0,9
C04347,2024-04-01,19,0,6
C04347,2024-07-01,20,1,7
C04347,2024-12-01,25,0,5
C04347,2024-09-01,15,1,9
C04347,2024-01-01,25,0,8
C04348,2024-07-01,19,2,9
C04348,2024-03-01,19,0,9
C04348,2024-02-01,18,0,8
C04348,2024-06-01,32,0,9
C04348,2024-09-01,19,2,7
C04348,2024-12-01,17,1,10
C04349,2024-02-01,15,2,4
C04349,2024-01-01,22,2,8
C04349,2024-07-01,18,0,6
C04349,2024-06-01,17,1,5
C04349,2024-10-01,22,0,6
C04349,2024-12-01,13,0,5
C04349,2024-11-01,11,2,8
C04349,2024-08-01,8,0,4
C04349,2024-05-01,21,1,7
C04350,2024-02-01,11,0,3
C04350,2024-06-01,19,0,8
C04350,2024-05-01,21,0,6
C04350,2024-03-01,28,1,8
C04350,2024-10-01,17,0,8
C04350,2024-01-01,21,2,9
C04350,2024-09-01,15,1,8
C04350,2024-04-01,17,1,6
C04350,2024-07-01,21,0,6
C04350,2024-11-01,14,2,5
C04351,2024-03-01,22,1,7
C04351,2024-07-01,19,1,6
C04351,2024-04-01,25,1,4
C04351,2024-10-01,14,0,10
C04351,2024-09-01,21,0,6
C04351,2024-05-01,21,0,8
C04351,2024-12-01,18,1,6
C04351,2024-11-01,27,3,8
C04351,2024-01-01,20,0,5
C04351,2024-08-01,8,3,7
C04351,2024-02-01,22,1,3
C04351,2024-06-01,18,2,6
C04352,2024-11-01,27,1,5
C04352,2024-12-01,26,1,7
C04352,2024-02-01,21,2,7
C04352,2024-07-01,20,1,7
C04352,2024-09-01,27,1,8
C04352,2024-05-01,23,2,5
C04352,2024-10-01,21,1,8
C04352,2024-01-01,23,0,10
C04352,2024-04-01,25,0,4
C04352,2024-08-01,22,0,8
C04352,2024-03-01,25,0,6
C04353,2024-12-01,19,4,5
C04353,2024-10-01,16,1,7
C04353,2024-06-01,19,2,5
C04353,2024-11-01,22,0,8
C04353,2024-02-01,16,2,10
C04353,2024-03-01,20,1,6
C04353,2024-09-01,17,3,8
C04354,2024-06-01,19,1,4
C04354,2024-05-01,19,2,5
C04354,2024-02-01,25,0,4
C04354,2024-07-01,21,0,7
C04354,2024-09-01,21,2,7
C04354,2024-04-01,16,1,4
C04354,2024-08-01,20,0,6
C04354,2024-03-01,16,0,4
C04354,2024-10-01,17,0,0
C04354,2024-11-01,35,1,6
C04354,2024-12-01,13,0,8
C04354,2024-01-01,25,0,7
C04355,2024-02-01,18,0,8
C04355,2024-04-01,20,0,7
C04355,2024-07-01,17,1,4
C04355,2024-08-01,22,0,7
C04355,2024-03-01,13,1,6
C04355,2024-11-01,24,2,7
C04355,2024-06-01,26,1,5
C04355,2024-10-01,18,2,8
C04356,2024-04-01,14,0,7
C04356,2024-06-01,18,1,7
C04356,2024-12-01,22,0,4
C04356,2024-07-01,19,3,8
C04356,2024-03-01,18,1,3
C04356,2024-10-01,17,2,7
C04356,2024-05-01,16,1,8
C04356,2024-01-01,22,1,10
C04356,2024-02-01,26,0,5
C04356,2024-08-01,26,0,8
C04356,2024-09-01,23,1,6
C04357,2024-11-01,21,3,3
C04357,2024-12-01,21,3,6
C04357,2024-01-01,18,2,5
C04357,2024-08-01,18,3,6
C04357,2024-09-01,23,1,9
C04357,2024-07-01,19,0,3
C04357,2024-03-01,18,1,6
C04357,2024-04-01,21,0,9
C04357,2024-10-01,22,1,5
C04358,2024-02-01,19,0,4
C04358,2024-06-01,27,0,8
C04358,2024-08-01,14,1,8
C04358,2024-10-01,22,2,10
C04358,2024-07-01,25,1,8
C04358,2024-03-01,18,0,10
C04358,2024-12-01,20,0,7
C04358,2024-11-01,14,1,2
C04358,2024-01-01,22,0,6
C04358,2024-04-01,17,1,8
C04358,2024-09-01,24,2,8
C04358,2024-05-01,20,1,6
C04359,2024-07-01,17,3,7
C04359,2024-08-01,20,3,5
C04359,2024-09-01,17,0,8
C04359,2024-03-01,16,1,6
C04359,2024-11-01,26,2,8
C04359,2024-12-01,12,0,5
C04359,2024-06-01,20,1,6
C04359,2024-10-01,23,1,9
C04359,2024-01-01,12,0,3
C04360,2024-04-01,16,3,10
C04360,2024-02-01,21,0,4
C04360,2024-01-01,20,2,10
C04360,2024-09-01,28,1,9
C04360,2024-06-01,21,0,7
C04360,2024-12-01,17,1,7
C04360,2024-08-01,18,2,8
C04360,2024-11-01,10,1,1
C04360,2024-05-01,26,3,9
C04360,2024-10-01,28,0,6
C04361,2024-12-01,15,0,5
C04361,2024-05-01,15,0,9
C04361,2024-04-01,20,1,7
C04361,2024-07-01,24,0,6
C04361,2024-09-01,19,1,5
C04361,2024-08-01,16,0,5
C04361,2024-10-01,24,0,8
C04361,2024-11-01,21,0,8
C04361,2024-01-01,21,1,6
C04361,2024-06-01,22,1,9
C04361,2024-02-01,20,1,7
C04362,2024-07-01,13,3,7
C04362,2024-09-01,18,2,6
C04362,2024-02-01,9,0,5
C04362,2024-03-01,24,3,5
C04362,2024-06-01,28,2,5
C04362,2024-01-01,17,0,8
C04362,2024-11-01,23,3,5
C04363,2024-01-01,17,0,6
C04363,2024-03-01,20,0,4
C04363,2024-10-01,18,3,8
C04363,2024-05-01,27,2,6
C04363,2024-08-01,16,3,10
C04363,2024-12-01,28,1,10
C04363,2024-02-01,18,0,7
C04363,2024-09-01,21,1,2
C04363,2024-07-01,19,2,7
C04363,2024-04-01,25,0,6
C04363,2024-06-01,19,1,10
C04364,2024-11-01,12,1,7
C04364,2024-07-01,19,0,8
C04364,2024-09-01,18,2,4
C04364,2024-04-01,24,3,9
C04364,2024-01-01,21,2,7
C04364,2024-08-01,22,0,4
C04364,2024-06-01,22,2,10
C04365,2024-01-01,18,0,7
C04365,2024-06-01,17,3,6
C04365,2024-08-01,22,0,8
C04365,2024-12-01,11,3,7
C04365,2024-04-01,11,0,8
C04365,2024-02-01,16,0,7
C04366,2024-03-01,11,1,7
C04366,2024-02-01,24,0,3
C04366,2024-07-01,21,0,5
C04366,2024-01-01,22,1,7
C04366,2024-04-01,23,0,9
C04366,2024-06-01,16,3,8
C04366,2024-09-01,16,1,8
C04366,2024-11-01,22,2,6
C04366,2024-12-01,13,4,7
C04366,2024-10-01,21,0,7
C04366,2024-08-01,24,0,3
C04366,2024-05-01,18,1,3
C04367,2024-11-01,14,0,3
C04367,2024-09-01,24,1,8
C04367,2024-01-01,25,1,4
C04367,2024-08-01,19,1,6
C04367,2024-07-01,19,0,9
C04367,2024-05-01,11,0,7
C04367,2024-06-01,10,1,4
C04367,2024-10-01,15,0,8
C04368,2024-05-01,26,0,5
C04368,2024-02-01,14,0,9
C04368,2024-03-01,22,1,8
C04368,2024-10-01,21,0,5
C04368,2024-08-01,19,3,6
C04368,2024-06-01,14,0,9
C04368,2024-11-01,21,0,8
C04368,2024-01-01,18,3,8
C04368,2024-12-01,23,1,4
C04369,2024-10-01,19,0,10
C04369,2024-05-01,20,1,7
C04369,2024-01-01,17,0,5
C04369,2024-07-01,21,1,5
C04369,2024-02-01,17,0,8
C04369,2024-03-01,18,0,5
C04369,2024-09-01,19,1,6
C04369,2024-08-01,25,0,9
C04369,2024-06-01,19,1,5
C04370,2024-07-01,17,0,6
C04370,2024-04-01,14,2,6
C04370,2024-10-01,20,0,7
C04370,2024-02-01,23,2,3
C04370,2024-12-01,20,3,5
C04370,2024-01-01,20,0,10
C04371,2024-10-01,17,1,7
C04371,2024-06-01,16,1,8
C04371,2024-03-01,22,0,6
C04371,2024-07-01,18,4,5
C04371,2024-11-01,25,2,7
C04371,2024-08-01,18,3,6
C04371,2024-05-01,17,2,6
C04371,2024-12-01,21,1,4
C04371,2024-01-01,16,1,6
C04372,2024-12-01,26,0,9
C04372,2024-03-01,21,1,6
C04372,2024-05-01,14,1,2
C04372,2024-01-01,19,3,5
C04372,2024-07-01,28,0,6
C04372,2024-06-01,14,2,4
C04372,2024-08-01,20,0,6
C04372,2024-09-01,24,1,7
C04372,2024-04-01,26,3,5
C04372,2024-10-01,18,2,10
C04372,2024-11-01,25,1,5
C04373,2024-09-01,24,2,6
C04373,2024-08-01,21,0,10
C04373,2024-03-01,18,3,5
C04373,2024-10-01,21,3,6
C04373,2024-01-01,28,0,10
C04373,2024-07-01,13,1,3
C04374,2024-12-01,12,1,8
C04374,2024-10-01,15,1,5
C04374,2024-11-01,22,0,6
C04374,2024-01-01,11,4,6
C04374,2024-06-01,20,3,7
C04374,2024-07-01,21,3,8
C04374,2024-08-01,14,1,10
C04374,2024-05-01,25,0,10
C04375,2024-04-01,21,0,8
C04375,2024-01-01,20,0,5
C04375,2024-10-01,19,1,6
C04375,2024-09-01,23,2,3
C04375,2024-05-01,14,2,5
C04375,2024-12-01,12,3,6
C04375,2024-08-01,15,1,7
C04375,2024-03-01,16,3,7
C04375,2024-02-01,18,0,8
C04375,2024-07-01,26,2,9
C04376,2024-10-01,26,1,8
C04376,2024-08-01,30,2,6
C04376,2024-02-01,17,1,9
C04376,2024-06-01,28,2,7
C04376,2024-01-01,19,1,6
C04376,2024-07-01,10,0,6
C04376,2024-09-01,22,0,7
C04376,2024-04-01,18,1,7
C04376,2024-03-01,15,1,7
C04376,2024-12-01,16,0,8
C04376,2024-11-01,23,1,5
C04377,2024-07-01,30,0,5
C04377,2024-03-01,19,0,5
C04377,2024-01-01,24,0,5
C04377,2024-06-01,28,0,4
C04377,2024-05-01,21,2,9
C04377,2024-04-01,22,3,8
C04377,2024-09-01,14,0,3
C04377,2024-11-01,16,1,6
C04378,2024-04-01,20,2,4
C04378,2024-12-01,28,0,10
C04378,2024-09-01,28,1,6
C04378,2024-07-01,15,0,9
C04378,2024-02-01,15,0,4
C04378,2024-10-01,18,1,4
C04378,2024-01-01,27,0,6
C04378,2024-03-01,31,1,7
C04378,2024-08-01,22,0,10
C04378,2024-06-01,28,1,6
C04378,2024-05-01,14,1,4
C04379,2024-09-01,19,2,5
C04379,2024-04-01,15,1,8
C04379,2024-10-01,17,1,4
C04379,2024-07-01,21,0,3
C04379,2024-01-01,12,1,6
C04379,2024-08-01,22,0,8
C04379,2024-11-01,25,1,4
C04379,2024-12-01,29,0,7
C04379,2024-05-01,22,1,8
C04379,2024-06-01,25,1,7
C04379,2024-03-01,21,0,7
C04380,2024-10-01,19,1,4
C04380,2024-03-01,27,0,8
C04380,2024-04-01,22,2,9
C04380,2024-07-01,11,2,5
C04380,2024-02-01,26,1,7
C04380,2024-09-01,21,1,3
C04380,2024-12-01,26,0,5
C04380,2024-08-01,18,0,7
C04380,2024-06-01,19,2,10
C04380,2024-01-01,19,1,5
C04380,2024-05-01,16,0,6
C04381,2024-10-01,26,0,5
C04381,2024-09-01,12,1,5
C04381,2024-01-01,28,1,5
C04381,2024-06-01,16,2,6
C04381,2024-05-01,25,0,7
C04381,2024-08-01,13,1,7
C04381,2024-02-01,26,1,7
C04381,2024-11-01,27,1,4
C04382,2024-08-01,14,0,5
C04382,2024-06-01,21,0,6
C04382,2024-09-01,21,0,8
C04382,2024-05-01,26,0,7
C04382,2024-02-01,21,2,9
C04382,2024-10-01,20,1,3
C04382,2024-07-01,18,3,6
C04382,2024-12-01,20,1,3
C04382,2024-04-01,17,2,6
C04382,2024-11-01,24,0,6
C04382,2024-01-01,18,2,9
C04382,2024-03-01,21,0,7
C04383,2024-02-01,16,4,7
C04383,2024-10-01,20,3,8
C04383,2024-04-01,21,1,10
C04383,2024-03-01,19,0,9
C04383,2024-01-01,27,2,10
C04383,2024-09-01,22,1,5
C04384,2024-03-01,21,0,7
C04384,2024-09-01,23,0,5
C04384,2024-07-01,18,0,7
C04384,2024-11-01,18,2,4
C04384,2024-04-01,26,1,9
C04384,2024-06-01,21,0,10
C04384,2024-12-01,20,1,7
C04384,2024-01-01,24,0,4
C04384,2024-05-01,23,0,4
C04384,2024-10-01,17,0,8
C04384,2024-08-01,20,0,5
C04385,2024-09-01,20,0,6
C04385,2024-04-01,24,0,5
C04385,2024-12-01,22,0,9
C04385,2024-02-01,21,1,10
C04385,2024-08-01,19,1,5
C04385,2024-11-01,15,1,9
C04386,2024-07-01,21,1,2
C04386,2024-08-01,15,1,7
C04386,2024-09-01,21,2,7
