CustomerID,DataFatura,ReceitaMensal
C03629,2024-08-01,80
C03629,2024-09-01,80
C03629,2024-10-01,80
C03629,2024-11-01,80
C03629,2024-12-01,80
C03630,2024-01-01,120
C03630,2024-02-01,120
C03630,2024-03-01,120
C03630,2024-04-01,120
C03630,2024-05-01,120
C03630,2024-06-01,120
C03630,2024-07-01,120
C03630,2024-08-01,120
C03630,2024-09-01,120
C03630,2024-10-01,120
C03630,2024-11-01,120
C03630,2024-12-01,120
C03631,2024-01-01,80
C03631,2024-02-01,80
C03631,2024-03-01,80
C03631,2024-04-01,80
C03631,2024-05-01,80
C03631,2024-06-01,80
C03631,2024-07-01,80
C03631,2024-08-01,80
C03631,2024-09-01,80
C03631,2024-10-01,80
C03631,2024-11-01,80
C03631,2024-12-01,80
C03632,2024-01-01,60
C03632,2024-02-01,60
C03632,2024-03-01,60
C03632,2024-04-01,60
C03632,2024-05-01,60
C03632,2024-06-01,60
C03632,2024-07-01,60
C03632,2024-08-01,60
C03632,2024-09-01,60
C03632,2024-10-01,60
C03632,2024-11-01,60
C03632,2024-12-01,60
C03633,2024-01-01,120
C03633,2024-02-01,120
C03633,2024-03-01,120
C03633,2024-04-01,120
C03633,2024-05-01,120
C03633,2024-06-01,120
C03633,2024-07-01,120
C03633,2024-08-01,120
C03633,2024-09-01,120
C03635,2024-01-01,60
C03635,2024-02-01,60
C03635,2024-03-01,60
C03635,2024-04-01,60
C03635,2024-05-01,60
C03635,2024-06-01,60
C03635,2024-07-01,60
C03635,2024-08-01,60
C03635,2024-09-01,60
C03635,2024-10-01,60
C03635,2024-11-01,60
C03635,2024-12-01,60
C03636,2024-01-01,60
C03636,2024-02-01,60
C03636,2024-03-01,60
C03636,2024-04-01,60
C03636,2024-05-01,60
C03636,2024-06-01,60
C03636,2024-07-01,60
C03636,2024-08-01,60
C03636,2024-09-01,60
C03636,2024-10-01,60
C03636,2024-11-01,60
C03636,2024-12-01,60
C03637,2024-01-01,80
C03637,2024-02-01,80
C03637,2024-03-01,80
C03637,2024-04-01,80
C03637,2024-05-01,80
C03637,2024-06-01,80
C03637,2024-07-01,80
C03637,2024-08-01,80
C03637,2024-09-01,80
C03637,2024-10-01,80
C03637,2024-11-01,80
C03637,2024-12-01,80
C03638,2024-07-01,80
C03638,2024-08-01,80
C03638,2024-09-01,80
C03638,2024-10-01,80
C03638,2024-11-01,80
C03638,2024-12-01,80
C03639,2024-08-01,120
C03639,2024-09-01,120
C03639,2024-10-01,120
C03639,2024-11-01,120
C03639,2024-12-01,120
C03640,2024-10-01,60
C03640,2024-11-01,60
C03640,2024-12-01,60
C03641,2024-01-01,60
C03641,2024-02-01,60
C03641,2024-03-01,60
C03641,2024-04-01,60
C03641,2024-05-01,60
C03641,2024-06-01,60
C03641,2024-07-01,60
C03641,2024-08-01,60
C03641,2024-09-01,60
C03641,2024-10-01,60
C03641,2024-11-01,60
C03641,2024-12-01,60
C03642,2024-05-01,80
C03642,2024-06-01,80
C03642,2024-07-01,80
C03642,2024-08-01,80
C03642,2024-09-01,80
C03642,2024-10-01,80
C03642,2024-11-01,80
C03642,2024-12-01,80
C03643,2024-01-01,80
C03643,2024-02-01,80
C03643,2024-03-01,80
C03643,2024-04-01,80
C03643,2024-05-01,80
C03643,2024-06-01,80
C03643,2024-07-01,80
C03643,2024-08-01,80
C03643,2024-09-01,80
C03643,2024-10-01,80
C03643,2024-11-01,80
C03643,2024-12-01,80
C03644,2024-01-01,60
C03644,2024-02-01,60
C03644,2024-03-01,60
C03644,2024-04-01,60
C03644,2024-05-01,60
C03644,2024-06-01,60
C03644,2024-07-01,60
C03644,2024-08-01,60
C03644,2024-09-01,60
C03644,2024-10-01,60
C03644,2024-11-01,60
C03644,2024-12-01,60
C03645,2024-09-01,60
C03645,2024-10-01,60
C03645,2024-11-01,60
C03646,2024-01-01,80
C03646,2024-02-01,80
C03646,2024-03-01,80
C03646,2024-04-01,80
C03646,2024-05-01,80
C03646,2024-06-01,80
C03646,2024-07-01,80
C03646,2024-08-01,80
C03646,2024-09-01,80
C03646,2024-10-01,80
C03646,2024-11-01,80
C03646,2024-12-01,80
C03647,2024-01-01,80
C03647,2024-02-01,80
C03647,2024-03-01,80
C03647,2024-04-01,80
C03647,2024-05-01,80
C03647,2024-06-01,80
C03647,2024-07-01,80
C03647,2024-08-01,80
C03647,2024-09-01,80
C03648,2024-01-01,60
C03648,2024-02-01,60
C03648,2024-03-01,60
C03648,2024-04-01,60
C03648,2024-05-01,60
C03648,2024-06-01,60
C03648,2024-07-01,60
C03648,2024-08-01,60
C03648,2024-09-01,60
C03648,2024-10-01,60
C03648,2024-11-01,60
C03648,2024-12-01,60
C03649,2024-01-01,80
C03649,2024-02-01,80
C03649,2024-03-01,80
C03649,2024-04-01,80
C03649,2024-05-01,80
C03649,2024-06-01,80
C03649,2024-07-01,80
C03649,2024-08-01,80
C03649,2024-09-01,80
C03649,2024-10-01,80
C03649,2024-11-01,80
C03649,2024-12-01,80
C03650,2024-03-01,120
C03650,2024-04-01,120
C03650,2024-05-01,120
C03650,2024-06-01,120
C03650,2024-07-01,120
C03650,2024-08-01,120
C03650,2024-09-01,120
C03650,2024-10-01,120
C03650,2024-11-01,120
C03650,2024-12-01,120
C03651,2024-01-01,120
C03651,2024-02-01,120
C03651,2024-03-01,120
C03651,2024-04-01,120
C03651,2024-05-01,120
C03651,2024-06-01,120
C03651,2024-07-01,120
C03651,2024-08-01,120
C03651,2024-09-01,120
C03651,2024-10-01,120
C03651,2024-11-01,120
C03651,2024-12-01,120
C03652,2024-01-01,60
C03652,2024-02-01,60
C03653,2024-02-01,60
C03653,2024-03-01,60
C03653,2024-04-01,60
C03653,2024-05-01,60
C03653,2024-06-01,60
C03653,2024-07-01,60
C03653,2024-08-01,60
C03653,2024-09-01,60
C03653,2024-10-01,60
C03653,2024-11-01,60
C03653,2024-12-01,60
C03654,2024-01-01,120
C03654,2024-02-01,120
C03654,2024-03-01,120
C03654,2024-04-01,120
C03654,2024-05-01,120
C03654,2024-06-01,120
C03654,2024-07-01,120
C03654,2024-08-01,120
C03654,2024-09-01,120
C03654,2024-10-01,120
C03654,2024-11-01,120
C03654,2024-12-01,120
C03655,2024-01-01,60
C03655,2024-02-01,60
C03655,2024-03-01,60
C03655,2024-04-01,60
C03655,2024-05-01,60
C03655,2024-06-01,60
C03655,2024-07-01,60
C03655,2024-08-01,60
C03655,2024-09-01,60
C03655,2024-10-01,60
C03655,2024-11-01,60
C03655,2024-12-01,60
C03656,2024-01-01,80
C03656,2024-02-01,80
C03656,2024-03-01,80
C03656,2024-04-01,80
C03656,2024-05-01,80
C03656,2024-06-01,80
C03656,2024-07-01,80
C03656,2024-08-01,80
C03656,2024-09-01,80
C03656,2024-10-01,80
C03656,2024-11-01,80
C03656,2024-12-01,80
C03657,2024-01-01,80
C03657,2024-02-01,80
C03657,2024-03-01,80
C03657,2024-04-01,80
C03657,2024-05-01,80
C03657,2024-06-01,80
C03657,2024-07-01,80
C03657,2024-08-01,80
C03657,2024-09-01,80
C03657,2024-10-01,80
C03657,2024-11-01,80
C03657,2024-12-01,80
C03658,2024-01-01,60
C03658,2024-02-01,60
C03658,2024-03-01,60
C03658,2024-04-01,60
C03658,2024-05-01,60
C03658,2024-06-01,60
C03658,2024-07-01,60
C03658,2024-08-01,60
C03658,2024-09-01,60
C03658,2024-10-01,60
C03658,2024-11-01,60
C03658,2024-12-01,60
C03659,2024-01-01,80
C03659,2024-02-01,80
C03659,2024-03-01,80
C03659,2024-04-01,80
C03659,2024-05-01,80
C03659,2024-06-01,80
C03659,2024-07-01,80
C03659,2024-08-01,80
C03659,2024-09-01,80
C03659,2024-10-01,80
C03659,2024-11-01,80
C03659,2024-12-01,80
C03660,2024-01-01,80
C03660,2024-02-01,80
C03660,2024-03-01,80
C03660,2024-04-01,80
C03660,2024-05-01,80
C03660,2024-06-01,80
C03660,2024-07-01,80
C03660,2024-08-01,80
C03660,2024-09-01,80
C03660,2024-10-01,80
C03660,2024-11-01,80
C03660,2024-12-01,80
C03661,2024-01-01,80
C03661,2024-02-01,80
C03661,2024-03-01,80
C03661,2024-04-01,80
C03661,2024-05-01,80
C03661,2024-06-01,80
C03661,2024-07-01,80
C03661,2024-08-01,80
C03661,2024-09-01,80
C03661,2024-10-01,80
C03661,2024-11-01,80
C03661,2024-12-01,80
C03662,2024-01-01,60
C03662,2024-02-01,60
C03662,2024-03-01,60
C03662,2024-04-01,60
C03662,2024-05-01,60
C03662,2024-06-01,60
C03662,2024-07-01,60
C03662,2024-08-01,60
C03662,2024-09-01,60
C03662,2024-10-01,60
C03662,2024-11-01,60
C03662,2024-12-01,60
C03663,2024-01-01,120
C03663,2024-02-01,120
C03663,2024-03-01,120
C03663,2024-04-01,120
C03663,2024-05-01,120
C03663,2024-06-01,120
C03663,2024-07-01,120
C03663,2024-08-01,120
C03663,2024-09-01,120
C03663,2024-10-01,120
C03664,2024-03-01,80
C03664,2024-04-01,80
C03664,2024-05-01,80
C03664,2024-06-01,80
C03664,2024-07-01,80
C03664,2024-08-01,80
C03664,2024-09-01,80
C03664,2024-10-01,80
C03664,2024-11-01,80
C03664,2024-12-01,80
C03665,2024-01-01,80
C03665,2024-02-01,80
C03665,2024-03-01,80
C03665,2024-04-01,80
C03665,2024-05-01,80
C03665,2024-06-01,80
C03665,2024-07-01,80
C03665,2024-08-01,80
C03665,2024-09-01,80
C03665,2024-10-01,80
C03665,2024-11-01,80
C03665,2024-12-01,80
C03666,2024-01-01,120
C03666,2024-02-01,120
C03666,2024-03-01,120
C03666,2024-04-01,120
C03666,2024-05-01,120
C03666,2024-06-01,120
C03666,2024-07-01,120
C03666,2024-08-01,120
C03666,2024-09-01,120
C03666,2024-10-01,120
C03666,2024-11-01,120
C03666,2024-12-01,120
C03667,2024-01-01,80
C03667,2024-02-01,80
C03667,2024-03-01,80
C03667,2024-04-01,80
C03667,2024-05-01,80
C03667,2024-06-01,80
C03667,2024-07-01,80
C03667,2024-08-01,80
C03667,2024-09-01,80
C03667,2024-10-01,80
C03667,2024-11-01,80
C03667,2024-12-01,80
C03669,2024-01-01,120
C03669,2024-02-01,120
C03669,2024-03-01,120
C03669,2024-04-01,120
C03669,2024-05-01,120
C03669,2024-06-01,120
C03669,2024-07-01,120
C03669,2024-08-01,120
C03669,2024-09-01,120
C03669,2024-10-01,120
C03669,2024-11-01,120
C03669,2024-12-01,120
C03670,2024-01-01,60
C03670,2024-02-01,60
C03670,2024-03-01,60
C03670,2024-04-01,60
C03670,2024-05-01,60
C03670,2024-06-01,60
C03670,2024-07-01,60
C03670,2024-08-01,60
C03670,2024-09-01,60
C03670,2024-10-01,60
C03670,2024-11-01,60
C03670,2024-12-01,60
C03671,2024-01-01,80
C03671,2024-02-01,80
C03671,2024-03-01,80
C03671,2024-04-01,80
C03671,2024-05-01,80
C03671,2024-06-01,80
C03671,2024-07-01,80
C03671,2024-08-01,80
C03671,2024-09-01,80
C03671,2024-10-01,80
C03671,2024-11-01,80
C03671,2024-12-01,80
C03672,2024-05-01,120
C03672,2024-06-01,120
C03672,2024-07-01,120
C03672,2024-08-01,120
C03672,2024-09-01,120
C03672,2024-10-01,120
C03674,2024-01-01,60
C03674,2024-02-01,60
C03674,2024-03-01,60
C03674,2024-04-01,60
C03674,2024-05-01,60
C03674,2024-06-01,60
C03674,2024-07-01,60
C03674,2024-08-01,60
C03674,2024-09-01,60
C03674,2024-10-01,60
C03674,2024-11-01,60
C03674,2024-12-01,60
C03675,2024-01-01,120
C03675,2024-02-01,120
C03675,2024-03-01,120
C03675,2024-04-01,120
C03675,2024-05-01,120
C03675,2024-06-01,120
C03675,2024-07-01,120
C03675,2024-08-01,120
C03675,2024-09-01,120
C03675,2024-10-01,120
C03675,2024-11-01,120
C03675,2024-12-01,120
C03676,2024-01-01,120
C03676,2024-02-01,120
C03676,2024-03-01,120
C03676,2024-04-01,120
C03676,2024-05-01,120
C03676,2024-06-01,120
C03676,2024-07-01,120
C03676,2024-08-01,120
C03676,2024-09-01,120
C03676,2024-10-01,120
C03676,2024-11-01,120
C03676,2024-12-01,120
C03677,2024-01-01,120
C03677,2024-02-01,120
C03677,2024-03-01,120
C03677,2024-04-01,120
C03677,2024-05-01,120
C03677,2024-06-01,120
C03677,2024-07-01,120
C03677,2024-08-01,120
C03677,2024-09-01,120
C03677,2024-10-01,120
C03677,2024-11-01,120
C03677,2024-12-01,120
C03678,2024-01-01,60
C03678,2024-02-01,60
C03678,2024-03-01,60
C03678,2024-04-01,60
C03678,2024-05-01,60
C03678,2024-06-01,60
C03678,2024-07-01,60
C03678,2024-08-01,60
C03678,2024-09-01,60
C03678,2024-10-01,60
C03678,2024-11-01,60
C03678,2024-12-01,60
C03679,2024-11-01,60
C03679,2024-12-01,60
C03680,2024-01-01,60
C03680,2024-02-01,60
C03680,2024-03-01,60
C03680,2024-04-01,60
C03680,2024-05-01,60
C03680,2024-06-01,60
C03680,2024-07-01,60
C03680,2024-08-01,60
C03680,2024-09-01,60
C03680,2024-10-01,60
C03680,2024-11-01,60
C03680,2024-12-01,60
C03681,2024-11-01,80
C03681,2024-12-01,80
C03682,2024-01-01,80
C03682,2024-02-01,80
C03682,2024-03-01,80
C03682,2024-04-01,80
C03682,2024-05-01,80
C03682,2024-06-01,80
C03682,2024-07-01,80
C03682,2024-08-01,80
C03682,2024-09-01,80
C03682,2024-10-01,80
C03682,2024-11-01,80
C03682,2024-12-01,80
C03683,2024-02-01,60
C03683,2024-03-01,60
C03683,2024-04-01,60
C03683,2024-05-01,60
C03683,2024-06-01,60
C03683,2024-07-01,60
C03683,2024-08-01,60
C03683,2024-09-01,60
C03683,2024-10-01,60
C03683,2024-11-01,60
C03683,2024-12-01,60
C03684,2024-01-01,60
C03684,2024-02-01,60
C03684,2024-03-01,60
C03684,2024-04-01,60
C03684,2024-05-01,60
C03684,2024-06-01,60
C03684,2024-07-01,60
C03684,2024-08-01,60
C03684,2024-09-01,60
C03684,2024-10-01,60
C03684,2024-11-01,60
C03684,2024-12-01,60
C03685,2024-01-01,80
C03685,2024-02-01,80
C03685,2024-03-01,80
C03685,2024-04-01,80
C03686,2024-01-01,80
C03686,2024-02-01,80
C03686,2024-03-01,80
C03686,2024-04-01,80
C03686,2024-05-01,80
C03686,2024-06-01,80
C03686,2024-07-01,80
C03686,2024-08-01,80
C03686,2024-09-01,80
C03686,2024-10-01,80
C03686,2024-11-01,80
C03686,2024-12-01,80
C03687,2024-01-01,60
C03687,2024-02-01,60
C03687,2024-03-01,60
C03687,2024-04-01,60
C03687,2024-05-01,60
C03687,2024-06-01,60
C03687,2024-07-01,60
C03687,2024-08-01,60
C03687,2024-09-01,60
C03687,2024-10-01,60
C03687,2024-11-01,60
C03687,2024-12-01,60
C03688,2024-01-01,120
C03688,2024-02-01,120
C03688,2024-03-01,120
C03688,2024-04-01,120
C03688,2024-05-01,120
C03688,2024-06-01,120
C03688,2024-07-01,120
C03688,2024-08-01,120
C03688,2024-09-01,120
C03688,2024-10-01,120
C03688,2024-11-01,120
C03688,2024-12-01,120
C03689,2024-01-01,60
C03689,2024-02-01,60
C03689,2024-03-01,60
C03689,2024-04-01,60
C03689,2024-05-01,60
C03689,2024-06-01,60
C03689,2024-07-01,60
C03689,2024-08-01,60
C03689,2024-09-01,60
C03689,2024-10-01,60
C03689,2024-11-01,60
C03689,2024-12-01,60
C03690,2024-06-01,80
C03690,2024-07-01,80
C03690,2024-08-01,80
C03690,2024-09-01,80
C03690,2024-10-01,80
C03690,2024-11-01,80
C03690,2024-12-01,80
C03691,2024-01-01,120
C03691,2024-02-01,120
C03691,2024-03-01,120
C03691,2024-04-01,120
C03691,2024-05-01,120
C03691,2024-06-01,120
C03691,2024-07-01,120
C03691,2024-08-01,120
C03692,2024-09-01,80
C03692,2024-10-01,80
C03692,2024-11-01,80
C03692,2024-12-01,80
C03693,2024-05-01,60
C03693,2024-06-01,60
C03693,2024-07-01,60
C03693,2024-08-01,60
C03693,2024-09-01,60
C03693,2024-10-01,60
C03693,2024-11-01,60
C03693,2024-12-01,60
C03694,2024-01-01,60
C03694,2024-02-01,60
C03694,2024-03-01,60
C03694,2024-04-01,60
C03694,2024-05-01,60
C03694,2024-06-01,60
C03694,2024-07-01,60
C03694,2024-08-01,60
C03694,2024-09-01,60
C03694,2024-10-01,60
C03694,2024-11-01,60
C03694,2024-12-01,60
C03695,2024-01-01,120
C03695,2024-02-01,120
C03695,2024-03-01,120
C03695,2024-04-01,120
C03695,2024-05-01,120
C03695,2024-06-01,120
C03695,2024-07-01,120
C03695,2024-08-01,120
C03695,2024-09-01,120
C03695,2024-10-01,120
C03695,2024-11-01,120
C03696,2024-09-01,60
C03696,2024-10-01,60
C03696,2024-11-01,60
C03696,2024-12-01,60
C03697,2024-01-01,80
C03697,2024-02-01,80
C03697,2024-03-01,80
C03697,2024-04-01,80
C03697,2024-05-01,80
C03697,2024-06-01,80
C03697,2024-07-01,80
C03697,2024-08-01,80
C03697,2024-09-01,80
C03697,2024-10-01,80
C03697,2024-11-01,80
C03697,2024-12-01,80
C03698,2024-01-01,120
C03698,2024-02-01,120
C03698,2024-03-01,120
C03698,2024-04-01,120
C03698,2024-05-01,120
C03698,2024-06-01,120
C03698,2024-07-01,120
C03698,2024-08-01,120
C03698,2024-09-01,120
C03698,2024-10-01,120
C03698,2024-11-01,120
C03698,2024-12-01,120
C03699,2024-01-01,120
C03699,2024-02-01,120
C03699,2024-03-01,120
C03699,2024-04-01,120
C03699,2024-05-01,120
C03699,2024-06-01,120
C03699,2024-07-01,120
C03699,2024-08-01,120
C03699,2024-09-01,120
C03699,2024-10-01,120
C03699,2024-11-01,120
C03699,2024-12-01,120
C03700,2024-01-01,80
C03700,2024-02-01,80
C03700,2024-03-01,80
C03700,2024-04-01,80
C03700,2024-05-01,80
C03700,2024-06-01,80
C03700,2024-07-01,80
C03700,2024-08-01,80
C03700,2024-09-01,80
C03700,2024-10-01,80
C03700,2024-11-01,80
C03700,2024-12-01,80
C03701,2024-01-01,120
C03701,2024-02-01,120
C03701,2024-03-01,120
C03701,2024-04-01,120
C03701,2024-05-01,120
C03701,2024-06-01,120
C03701,2024-07-01,120
C03701,2024-08-01,120
C03701,2024-09-01,120
C03701,2024-10-01,120
C03701,2024-11-01,120
C03701,2024-12-01,120
C03702,2024-01-01,120
C03702,2024-02-01,120
C03702,2024-03-01,120
C03702,2024-04-01,120
C03702,2024-05-01,120
C03702,2024-06-01,120
C03702,2024-07-01,120
C03702,2024-08-01,120
C03702,2024-09-01,120
C03702,2024-10-01,120
C03702,2024-11-01,120
C03703,2024-01-01,60
C03703,2024-02-01,60
C03703,2024-03-01,60
C03703,2024-04-01,60
C03703,2024-05-01,60
C03703,2024-06-01,60
C03703,2024-07-01,60
C03703,2024-08-01,60
C03703,2024-09-01,60
C03703,2024-10-01,60
C03704,2024-02-01,60
C03704,2024-03-01,60
C03704,2024-04-01,60
C03704,2024-05-01,60
C03704,2024-06-01,60
C03704,2024-07-01,60
C03704,2024-08-01,60
C03704,2024-09-01,60
C03704,2024-10-01,60
C03704,2024-11-01,60
C03704,2024-12-01,60
C03705,2024-01-01,60
C03705,2024-02-01,60
C03705,2024-03-01,60
C03705,2024-04-01,60
C03705,2024-05-01,60
C03705,2024-06-01,60
C03705,2024-07-01,60
C03705,2024-08-01,60
C03705,2024-09-01,60
C03705,2024-10-01,60
C03705,2024-11-01,60
C03705,2024-12-01,60
C03706,2024-01-01,60
C03706,2024-02-01,60
C03706,2024-03-01,60
C03706,2024-04-01,60
C03706,2024-05-01,60
C03706,2024-06-01,60
C03706,2024-07-01,60
C03706,2024-08-01,60
C03706,2024-09-01,60
C03706,2024-10-01,60
C03706,2024-11-01,60
C03706,2024-12-01,60
C03707,2024-01-01,120
C03708,2024-01-01,80
C03708,2024-02-01,80
C03708,2024-03-01,80
C03708,2024-04-01,80
C03708,2024-05-01,80
C03708,2024-06-01,80
C03708,2024-07-01,80
C03708,2024-08-01,80
C03708,2024-09-01,80
C03708,2024-10-01,80
C03708,2024-11-01,80
C03708,2024-12-01,80
C03709,2024-01-01,120
C03709,2024-02-01,120
C03709,2024-03-01,120
C03709,2024-04-01,120
C03709,2024-05-01,120
C03709,2024-06-01,120
C03709,2024-07-01,120
C03709,2024-08-01,120
C03709,2024-09-01,120
C03709,2024-10-01,120
C03710,2024-01-01,80
C03710,2024-02-01,80
C03710,2024-03-01,80
C03710,2024-04-01,80
C03710,2024-05-01,80
C03710,2024-06-01,80
C03710,2024-07-01,80
C03710,2024-08-01,80
C03710,2024-09-01,80
C03710,2024-10-01,80
C03710,2024-11-01,80
C03710,2024-12-01,80
C03711,2024-01-01,80
C03711,2024-02-01,80
C03711,2024-03-01,80
C03711,2024-04-01,80
C03711,2024-05-01,80
C03711,2024-06-01,80
C03711,2024-07-01,80
C03712,2024-11-01,80
C03712,2024-12-01,80
C03713,2024-01-01,60
C03714,2024-01-01,120
C03714,2024-02-01,120
C03714,2024-03-01,120
C03714,2024-04-01,120
C03714,2024-05-01,120
C03714,2024-06-01,120
C03714,2024-07-01,120
C03714,2024-08-01,120
C03714,2024-09-01,120
C03714,2024-10-01,120
C03714,2024-11-01,120
C03714,2024-12-01,120
C03715,2024-01-01,80
C03715,2024-02-01,80
C03715,2024-03-01,80
C03715,2024-04-01,80
C03715,2024-05-01,80
C03715,2024-06-01,80
C03715,2024-07-01,80
C03715,2024-08-01,80
C03715,2024-09-01,80
C03715,2024-10-01,80
C03715,2024-11-01,80
C03715,2024-12-01,80
C03716,2024-10-01,80
C03716,2024-11-01,80
C03716,2024-12-01,80
C03717,2024-07-01,60
C03717,2024-08-01,60
C03717,2024-09-01,60
C03717,2024-10-01,60
C03717,2024-11-01,60
C03717,2024-12-01,60
C03718,2024-01-01,120
C03718,2024-02-01,120
C03718,2024-03-01,120
C03718,2024-04-01,120
C03718,2024-05-01,120
C03718,2024-06-01,120
C03718,2024-07-01,120
C03718,2024-08-01,120
C03718,2024-09-01,120
C03718,2024-10-01,120
C03718,2024-11-01,120
C03718,2024-12-01,120
C03719,2024-01-01,120
C03719,2024-02-01,120
C03719,2024-03-01,120
C03719,2024-04-01,120
C03719,2024-05-01,120
C03719,2024-06-01,120
C03719,2024-07-01,120
C03719,2024-08-01,120
C03719,2024-09-01,120
C03719,2024-10-01,120
C03719,2024-11-01,120
C03719,2024-12-01,120
C03720,2024-01-01,80
C03720,2024-02-01,80
C03720,2024-03-01,80
C03720,2024-04-01,80
C03720,2024-05-01,80
C03720,2024-06-01,80
C03720,2024-07-01,80
C03720,2024-08-01,80
C03720,2024-09-01,80
C03720,2024-10-01,80
C03720,2024-11-01,80
C03720,2024-12-01,80
C03721,2024-01-01,80
C03721,2024-02-01,80
C03721,2024-03-01,80
C03721,2024-04-01,80
C03721,2024-05-01,80
C03721,2024-06-01,80
C03721,2024-07-01,80
C03721,2024-08-01,80
C03721,2024-09-01,80
C03721,2024-10-01,80
C03721,2024-11-01,80
C03721,2024-12-01,80
C03722,2024-01-01,80
C03722,2024-02-01,80
C03722,2024-03-01,80
C03722,2024-04-01,80
C03722,2024-05-01,80
C03722,2024-06-01,80
C03722,2024-07-01,80
C03722,2024-08-01,80
C03722,2024-09-01,80
C03722,2024-10-01,80
C03722,2024-11-01,80
C03722,2024-12-01,80
C03723,2024-01-01,60
C03723,2024-02-01,60
C03723,2024-03-01,60
C03723,2024-04-01,60
C03723,2024-05-01,60
C03723,2024-06-01,60
C03723,2024-07-01,60
C03723,2024-08-01,60
C03723,2024-09-01,60
C03723,2024-10-01,60
C03723,2024-11-01,60
C03723,2024-12-01,60
C03724,2024-01-01,60
C03724,2024-02-01,60
C03724,2024-03-01,60
C03724,2024-04-01,60
C03724,2024-05-01,60
C03724,2024-06-01,60
C03724,2024-07-01,60
C03724,2024-08-01,60
C03724,2024-09-01,60
C03724,2024-10-01,60
C03724,2024-11-01,60
C03724,2024-12-01,60
C03725,2024-01-01,80
C03725,2024-02-01,80
C03725,2024-03-01,80
C03725,2024-04-01,80
C03725,2024-05-01,80
C03725,2024-06-01,80
C03725,2024-07-01,80
C03725,2024-08-01,80
C03725,2024-09-01,80
C03725,2024-10-01,80
C03725,2024-11-01,80
C03725,2024-12-01,80
C03726,2024-01-01,60
C03726,2024-02-01,60
C03726,2024-03-01,60
C03726,2024-04-01,60
C03726,2024-05-01,60
C03726,2024-06-01,60
C03727,2024-01-01,80
C03727,2024-02-01,80
C03727,2024-03-01,80
C03727,2024-04-01,80
C03727,2024-05-01,80
C03727,2024-06-01,80
C03727,2024-07-01,80
C03727,2024-08-01,80
C03727,2024-09-01,80
C03727,2024-10-01,80
C03727,2024-11-01,80
C03727,2024-12-01,80
C03728,2024-10-01,80
C03728,2024-11-01,80
C03728,2024-12-01,80
C03729,2024-01-01,60
C03729,2024-02-01,60
C03729,2024-03-01,60
C03729,2024-04-01,60
C03729,2024-05-01,60
C03729,2024-06-01,60
C03729,2024-07-01,60
C03729,2024-08-01,60
C03729,2024-09-01,60
C03729,2024-10-01,60
C03729,2024-11-01,60
C03729,2024-12-01,60
C03730,2024-01-01,60
C03730,2024-02-01,60
C03730,2024-03-01,60
C03730,2024-04-01,60
C03730,2024-05-01,60
C03730,2024-06-01,60
C03730,2024-07-01,60
C03730,2024-08-01,60
C03730,2024-09-01,60
C03730,2024-10-01,60
C03730,2024-11-01,60
C03730,2024-12-01,60
C03731,2024-01-01,60
C03731,2024-02-01,60
C03731,2024-03-01,60
C03731,2024-04-01,60
C03731,2024-05-01,60
C03731,2024-06-01,60
C03731,2024-07-01,60
C03731,2024-08-01,60
C03731,2024-09-01,60
C03731,2024-10-01,60
C03731,2024-11-01,60
C03731,2024-12-01,60
C03732,2024-01-01,60
C03732,2024-02-01,60
C03732,2024-03-01,60
C03732,2024-04-01,60
C03732,2024-05-01,60
C03732,2024-06-01,60
C03732,2024-07-01,60
C03732,2024-08-01,60
C03732,2024-09-01,60
C03732,2024-10-01,60
C03732,2024-11-01,60
C03732,2024-12-01,60
C03733,2024-10-01,80
C03733,2024-11-01,80
C03733,2024-12-01,80
C03735,2024-06-01,120
C03735,2024-07-01,120
C03735,2024-08-01,120
C03735,2024-09-01,120
C03735,2024-10-01,120
C03735,2024-11-01,120
C03735,2024-12-01,120
C03736,2024-01-01,60
C03736,2024-02-01,60
C03736,2024-03-01,60
C03736,2024-04-01,60
C03736,2024-05-01,60
C03736,2024-06-01,60
C03736,2024-07-01,60
C03736,2024-08-01,60
C03736,2024-09-01,60
C03736,2024-10-01,60
C03736,2024-11-01,60
C03736,2024-12-01,60
C03737,2024-01-01,120
C03737,2024-02-01,120
C03738,2024-01-01,60
C03738,2024-02-01,60
C03738,2024-03-01,60
C03738,2024-04-01,60
C03738,2024-05-01,60
C03738,2024-06-01,60
C03738,2024-07-01,60
C03738,2024-08-01,60
C03738,2024-09-01,60
C03738,2024-10-01,60
C03738,2024-11-01,60
C03738,2024-12-01,60
C03739,2024-01-01,80
C03739,2024-02-01,80
C03739,2024-03-01,80
C03739,2024-04-01,80
C03739,2024-05-01,80
C03739,2024-06-01,80
C03739,2024-07-01,80
C03739,2024-08-01,80
C03739,2024-09-01,80
C03739,2024-10-01,80
C03739,2024-11-01,80
C03739,2024-12-01,80
C03740,2024-01-01,80
C03740,2024-02-01,80
C03740,2024-03-01,80
C03740,2024-04-01,80
C03740,2024-05-01,80
C03740,2024-06-01,80
C03740,2024-07-01,80
C03740,2024-08-01,80
C03740,2024-09-01,80
C03740,2024-10-01,80
C03740,2024-11-01,80
C03740,2024-12-01,80
C03741,2024-01-01,80
C03741,2024-02-01,80
C03741,2024-03-01,80
C03741,2024-04-01,80
C03742,2024-01-01,80
C03742,2024-02-01,80
