CustomerID,NomeCliente,Genero,Idade,Regiao,DataInicio,DataCancelamento,MotivoCancelamento,Plano,ValorMensal,CanalAquisicao
C03634,Cliente 3634,F,51,Sul,2024-11-13,2024-07-30,Uso baixo,Premium,120,Online
C03635,Cliente 3635,F,61,Norte,2021-04-18,,,Basic,60,Online
C03636,Cliente 3636,F,63,Norte,2021-11-15,,,Basic,60,Facebook
C03637,Cliente 3637,M,23,Nordeste,2022-11-26,,,Standard,80,Indicação
C03638,Cliente 3638,M,30,Centro-Oeste,2024-06-10,,,Standard,80,Facebook
C03639,Cliente 3639,F,53,Centro-Oeste,2024-07-22,,,Premium,120,Online
C03640,Cliente 3640,M,39,Sul,2024-09-25,,,Basic,60,Online
C03641,Cliente 3641,F,35,Centro-Oeste,2020-11-14,,,Basic,60,Google Ads
C03642,Cliente 3642,M,29,Norte,2024-04-27,,,Standard,80,Online
C03643,Cliente 3643,M,47,Sudeste,2023-12-06,,,Standard,80,Online
C03644,Cliente 3644,F,57,Sul,2020-12-21,,,Basic,60,Online
C03645,Cliente 3645,F,24,Centro-Oeste,2024-08-21,2024-11-09,Serviço,Basic,60,Indicação
C03646,Cliente 3646,F,49,Norte,2021-09-08,,,Standard,80,Facebook
C03647,Cliente 3647,F,36,Nordeste,2020-08-16,2024-09-03,Uso baixo,Standard,80,Facebook
C03648,Cliente 3648,M,23,Centro-Oeste,2021-12-29,,,Basic,60,Indicação
C03649,Cliente 3649,M,37,Sudeste,2023-07-11,,,Standard,80,Indicação
C03650,Cliente 3650,M,44,Sudeste,2024-02-19,,,Premium,120,Indicação
C03651,Cliente 3651,F,60,Centro-Oeste,2021-07-14,,,Premium,120,Facebook
C03652,Cliente 3652,M,54,Centro-Oeste,2023-10-07,2024-02-24,Preço,Basic,60,Facebook
C03653,Cliente 3653,F,24,Norte,2024-01-05,,,Basic,60,Online
C03654,Cliente 3654,M,22,Centro-Oeste,2021-09-26,,,Premium,120,Facebook
C03655,Cliente 3655,F,28,Nordeste,2021-04-03,,,Basic,60,Google Ads
C03656,Cliente 3656,F,32,Norte,2020-01-25,,,Standard,80,Facebook
C03657,Cliente 3657,M,20,Sul,2023-02-28,,,Standard,80,Indicação
C03658,Cliente 3658,F,22,Nordeste,2021-01-04,,,Basic,60,Facebook
C03659,Cliente 3659,F,40,Norte,2023-12-30,,,Standard,80,Online
C03660,Cliente 3660,M,54,Norte,2023-06-01,,,Standard,80,Facebook
C03661,Cliente 3661,F,26,Sudeste,2022-10-08,2024-12-15,Uso baixo,Standard,80,Indicação
C03662,Cliente 3662,F,32,Norte,2021-09-02,,,Basic,60,Google Ads
C03663,Cliente 3663,F,20,Nordeste,2023-10-07,2024-10-22,Preço,Premium,120,Indicação
C03664,Cliente 3664,M,46,Centro-Oeste,2024-02-17,,,Standard,80,Google Ads
C03665,Cliente 3665,M,23,Nordeste,2023-05-05,,,Standard,80,Online
C03666,Cliente 3666,F,34,Sul,2020-04-18,,,Premium,120,Online
C03667,Cliente 3667,M,43,Norte,2023-05-28,,,Standard,80,Facebook
C03668,Cliente 3668,F,38,Norte,2024-12-04,,,Standard,80,Online
C03669,Cliente 3669,F,25,Norte,2021-12-20,,,Premium,120,Online
C03670,Cliente 3670,F,38,Norte,2023-09-04,,,Basic,60,Indicação
C03671,Cliente 3671,F,28,Sudeste,2023-01-10,,,Standard,80,Indicação
C03672,Cliente 3672,F,55,Sudeste,2024-04-09,2024-10-21,Concorrência,Premium,120,Facebook
C03673,Cliente 3673,M,25,Centro-Oeste,2024-09-17,2024-09-02,Preço,Basic,60,Facebook
C03674,Cliente 3674,F,59,Norte,2021-03-07,,,Basic,60,Facebook
C03675,Cliente 3675,M,41,Sul,2022-10-28,,,Premium,120,Facebook
C03676,Cliente 3676,M,52,Centro-Oeste,2021-09-27,,,Premium,120,Indicação
C03677,Cliente 3677,F,31,Norte,2023-03-18,,,Premium,120,Facebook
C03678,Cliente 3678,F,31,Sudeste,2023-01-26,,,Basic,60,Facebook
C03679,Cliente 3679,M,27,Sul,2024-10-17,,,Basic,60,Online
C03680,Cliente 3680,M,29,Centro-Oeste,2023-01-29,,,Basic,60,Facebook
C03681,Cliente 3681,M,55,Sul,2024-10-19,,,Standard,80,Google Ads
C03682,Cliente 3682,F,61,Norte,2021-01-01,,,Standard,80,Online
C03683,Cliente 3683,M,63,Nordeste,2024-01-25,,,Basic,60,Indicação
C03684,Cliente 3684,F,51,Sul,2022-07-13,,,Basic,60,Google Ads
C03685,Cliente 3685,F,58,Sul,2021-02-17,2024-04-13,Preço,Standard,80,Facebook
C03686,Cliente 3686,F,27,Sudeste,2023-07-06,,,Standard,80,Online
C03687,Cliente 3687,M,34,Norte,2020-12-21,,,Basic,60,Facebook
C03688,Cliente 3688,F,34,Sul,2020-01-11,,,Premium,120,Online
C03689,Cliente 3689,F,20,Norte,2023-12-10,,,Basic,60,Facebook
C03690,Cliente 3690,F,48,Sudeste,2024-05-13,,,Standard,80,Google Ads
C03691,Cliente 3691,F,18,Norte,2023-06-27,2024-08-27,Preço,Premium,120,Indicação
C03692,Cliente 3692,F,29,Sudeste,2024-08-02,,,Standard,80,Google Ads
C03693,Cliente 3693,M,56,Sudeste,2024-04-22,,,Basic,60,Google Ads
C03694,Cliente 3694,F,21,Centro-Oeste,2023-02-19,,,Basic,60,Indicação
C03695,Cliente 3695,F,59,Norte,2020-03-05,2024-11-06,Uso baixo,Premium,120,Online
C03696,Cliente 3696,M,30,Nordeste,2024-08-08,,,Basic,60,Online
C03697,Cliente 3697,F,51,Centro-Oeste,2023-08-18,,,Standard,80,Indicação
C03698,Cliente 3698,M,59,Sudeste,2020-05-04,,,Premium,120,Facebook
C03699,Cliente 3699,F,38,Nordeste,2020-11-07,,,Premium,120,Online
C03700,Cliente 3700,M,39,Sul,2023-04-29,,,Standard,80,Google Ads
C03701,Cliente 3701,M,21,Sul,2022-02-13,,,Premium,120,Indicação
C03702,Cliente 3702,F,35,Centro-Oeste,2022-09-28,2024-11-16,Concorrência,Premium,120,Google Ads
C03703,Cliente 3703,F,22,Nordeste,2022-05-22,2024-10-06,Concorrência,Basic,60,Online
C03704,Cliente 3704,F,36,Norte,2024-01-13,,,Basic,60,Indicação
C03705,Cliente 3705,M,19,Nordeste,2021-11-24,,,Basic,60,Indicação
C03706,Cliente 3706,M,29,Centro-Oeste,2023-03-28,,,Basic,60,Online
C03707,Cliente 3707,M,34,Norte,2023-10-08,2024-01-22,Serviço,Premium,120,Online
C03708,Cliente 3708,F,27,Norte,2022-09-16,,,Standard,80,Indicação
C03709,Cliente 3709,M,51,Sul,2022-03-09,2024-10-27,Uso baixo,Premium,120,Facebook
C03710,Cliente 3710,M,23,Nordeste,2021-11-04,,,Standard,80,Indicação
C03711,Cliente 3711,F,25,Norte,2023-07-10,2024-07-13,Uso baixo,Standard,80,Facebook
C03712,Cliente 3712,M,28,Centro-Oeste,2024-10-18,2024-12-18,Concorrência,Standard,80,Google Ads
C03713,Cliente 3713,M,29,Sul,2022-06-30,2024-01-21,Concorrência,Basic,60,Facebook
C03714,Cliente 3714,F,26,Norte,2021-02-09,,,Premium,120,Facebook
C03715,Cliente 3715,M,19,Nordeste,2022-09-22,,,Standard,80,Online
C03716,Cliente 3716,F,25,Sul,2024-09-12,,,Standard,80,Indicação
C03717,Cliente 3717,F,28,Nordeste,2024-06-14,,,Basic,60,Google Ads
C03718,Cliente 3718,F,53,Nordeste,2022-11-06,,,Premium,120,Indicação
C03719,Cliente 3719,F,27,Nordeste,2021-09-28,,,Premium,120,Facebook
C03720,Cliente 3720,F,38,Sul,2023-07-07,,,Standard,80,Facebook
C03721,Cliente 3721,M,37,Norte,2022-06-08,,,Standard,80,Facebook
C03722,Cliente 3722,M,25,Sudeste,2023-10-10,,,Standard,80,Indicação
C03723,Cliente 3723,F,53,Norte,2021-05-03,,,Basic,60,Facebook
C03724,Cliente 3724,F,46,Sul,2023-05-22,,,Basic,60,Indicação
C03725,Cliente 3725,M,59,Sudeste,2020-08-26,,,Standard,80,Google Ads
C03726,Cliente 3726,F,29,Sudeste,2020-06-28,2024-06-08,Uso baixo,Basic,60,Google Ads
C03727,Cliente 3727,F,31,Sudeste,2023-12-13,,,Standard,80,Indicação
C03728,Cliente 3728,F,38,Centro-Oeste,2024-09-03,,,Standard,80,Google Ads
C03729,Cliente 3729,M,39,Sul,2023-03-12,,,Basic,60,Online
C03730,Cliente 3730,M,38,Centro-Oeste,2020-11-12,,,Basic,60,Facebook
C03731,Cliente 3731,F,61,Sudeste,2023-06-21,,,Basic,60,Facebook
C03732,Cliente 3732,F,47,Centro-Oeste,2020-08-19,2024-12-26,Preço,Basic,60,Facebook
C03733,Cliente 3733,M,56,Centro-Oeste,2024-09-03,,,Standard,80,Online
C03734,Cliente 3734,M,37,Sul,2024-12-17,,,Standard,80,Facebook
C03735,Cliente 3735,F,41,Nordeste,2024-05-31,,,Premium,120,Indicação
C03736,Cliente 3736,F,40,Centro-Oeste,2023-08-19,,,Basic,60,Facebook
C03737,Cliente 3737,M,24,Centro-Oeste,2020-11-26,2024-02-13,Preço,Premium,120,Indicação
C03738,Cliente 3738,M,26,Sudeste,2021-07-14,,,Basic,60,Google Ads
C03739,Cliente 3739,M,18,Sudeste,2022-08-06,2024-12-17,Uso baixo,Standard,80,Indicação
C03740,Cliente 3740,F,43,Sudeste,2020-09-04,,,Standard,80,Indicação
C03741,Cliente 3741,M,55,Norte,2020-10-09,2024-04-10,Concorrência,Standard,80,Indicação
C03742,Cliente 3742,F,55,Centro-Oeste,2023-08-03,,,Standard,80,Facebook
C03743,Cliente 3743,M,61,Sudeste,2022-07-28,,,Basic,60,Online
C03744,Cliente 3744,M,39,Sul,2020-02-01,,,Basic,60,Online
C03745,Cliente 3745,M,61,Norte,2024-03-03,,,Premium,120,Indicação
C03746,Cliente 3746,M,27,Nordeste,2024-08-20,,,Basic,60,Facebook
C03747,Cliente 3747,F,23,Centro-Oeste,2021-06-13,,,Basic,60,Online
C03748,Cliente 3748,F,34,Centro-Oeste,2021-01-15,,,Basic,60,Google Ads
C03749,Cliente 3749,M,55,Sul,2020-03-03,,,Basic,60,Google Ads
C03750,Cliente 3750,F,41,Nordeste,2020-05-07,,,Standard,80,Facebook
C03751,Cliente 3751,M,27,Nordeste,2024-03-31,,,Standard,80,Google Ads
C03752,Cliente 3752,M,25,Norte,2020-06-11,,,Basic,60,Google Ads
C03753,Cliente 3753,M,38,Centro-Oeste,2022-08-15,,,Basic,60,Google Ads
C03754,Cliente 3754,M,23,Sudeste,2023-06-28,,,Standard,80,Online
C03755,Cliente 3755,F,38,Sul,2024-07-30,2024-07-31,Serviço,Standard,80,Google Ads
C03756,Cliente 3756,M,56,Sul,2020-10-21,,,Premium,120,Indicação
C03757,Cliente 3757,M,41,Sul,2020-06-27,2024-01-27,Concorrência,Premium,120,Indicação
C03758,Cliente 3758,F,50,Sul,2020-08-16,,,Premium,120,Google Ads
C03759,Cliente 3759,M,35,Sudeste,2022-06-01,,,Standard,80,Indicação
C03760,Cliente 3760,M,45,Sudeste,2021-01-28,,,Standard,80,Online
C03761,Cliente 3761,M,49,Norte,2021-11-22,,,Basic,60,Facebook
C03762,Cliente 3762,F,29,Centro-Oeste,2023-11-20,,,Standard,80,Indicação
C03763,Cliente 3763,M,59,Sudeste,2020-03-12,,,Basic,60,Google Ads
C03764,Cliente 3764,F,44,Norte,2020-11-13,,,Premium,120,Facebook
C03765,Cliente 3765,M,27,Nordeste,2021-08-17,2024-12-23,Preço,Standard,80,Facebook
C03766,Cliente 3766,M,63,Centro-Oeste,2021-01-13,2024-10-11,Preço,Standard,80,Google Ads
C03767,Cliente 3767,F,59,Sudeste,2022-06-25,,,Basic,60,Indicação
C03768,Cliente 3768,M,49,Nordeste,2020-05-15,,,Standard,80,Online
C03769,Cliente 3769,M,59,Norte,2021-12-30,,,Basic,60,Indicação
C03770,Cliente 3770,F,43,Sudeste,2024-07-02,,,Basic,60,Indicação
C03771,Cliente 3771,F,42,Sudeste,2023-11-02,,,Basic,60,Online
C03772,Cliente 3772,F,28,Nordeste,2023-02-16,,,Basic,60,Facebook
C03773,Cliente 3773,F,40,Sudeste,2022-06-24,2024-10-11,Preço,Standard,80,Online
C03774,Cliente 3774,F,51,Sul,2021-06-13,,,Standard,80,Online
C03775,Cliente 3775,M,57,Sudeste,2022-07-23,,,Premium,120,Google Ads
C03776,Cliente 3776,F,40,Centro-Oeste,2021-10-27,2024-07-07,Serviço,Standard,80,Google Ads
C03777,Cliente 3777,M,46,Nordeste,2021-06-06,,,Basic,60,Indicação
C03778,Cliente 3778,M,48,Centro-Oeste,2024-07-31,,,Premium,120,Google Ads
C03779,Cliente 3779,M,24,Norte,2021-01-21,2024-07-17,Serviço,Standard,80,Online
C03780,Cliente 3780,F,57,Centro-Oeste,2021-07-27,,,Standard,80,Online
C03781,Cliente 3781,F,50,Sul,2021-08-05,,,Standard,80,Google Ads
C03782,Cliente 3782,M,38,Sul,2021-07-26,,,Premium,120,Google Ads
C03783,Cliente 3783,F,19,Centro-Oeste,2021-10-05,,,Basic,60,Google Ads
C03784,Cliente 3784,F,35,Norte,2021-07-26,2024-03-31,Uso baixo,Basic,60,Online
C03785,Cliente 3785,F,64,Sudeste,2022-05-19,,,Standard,80,Facebook
C03786,Cliente 3786,F,50,Sul,2023-07-16,,,Basic,60,Facebook
C03787,Cliente 3787,M,54,Centro-Oeste,2024-03-27,,,Premium,120,Google Ads
C03788,Cliente 3788,M,51,Centro-Oeste,2021-06-30,2024-08-11,Preço,Standard,80,Indicação
C03789,Cliente 3789,F,37,Centro-Oeste,2024-02-18,,,Standard,80,Indicação
C03790,Cliente 3790,M,52,Sudeste,2021-03-13,,,Standard,80,Facebook
C03791,Cliente 3791,F,35,Nordeste,2024-05-05,2024-12-18,Concorrência,Basic,60,Google Ads
C03792,Cliente 3792,F,63,Norte,2021-07-08,2024-01-05,Uso baixo,Premium,120,Online
C03793,Cliente 3793,M,41,Nordeste,2024-10-29,,,Premium,120,Indicação
C03794,Cliente 3794,M,25,Norte,2020-04-20,,,Standard,80,Indicação
C03795,Cliente 3795,M,47,Norte,2023-09-07,,,Premium,120,Online
C03796,Cliente 3796,F,61,Centro-Oeste,2021-06-10,,,Basic,60,Online
C03797,Cliente 3797,M,27,Sul,2020-06-25,,,Premium,120,Google Ads
C03798,Cliente 3798,F,40,Centro-Oeste,2021-11-04,,,Basic,60,Online
C03799,Cliente 3799,M,28,Sudeste,2024-04-23,,,Basic,60,Online
C03800,Cliente 3800,M,19,Norte,2024-04-10,,,Basic,60,Online
C03801,Cliente 3801,F,43,Sul,2021-09-15,2024-08-17,Preço,Basic,60,Facebook
C03802,Cliente 3802,F,53,Norte,2022-08-01,,,Basic,60,Online
C03803,Cliente 3803,F,50,Norte,2021-04-17,,,Premium,120,Indicação
C03804,Cliente 3804,F,64,Centro-Oeste,2024-05-05,2024-12-02,Serviço,Premium,120,Google Ads
C03805,Cliente 3805,F,30,Sul,2022-09-20,,,Basic,60,Google Ads
C03806,Cliente 3806,F,57,Sul,2022-05-28,,,Basic,60,Google Ads
C03807,Cliente 3807,F,42,Norte,2023-11-12,,,Premium,120,Facebook
C03808,Cliente 3808,F,21,Sul,2023-01-26,,,Basic,60,Indicação
C03809,Cliente 3809,M,59,Sul,2023-12-05,,,Basic,60,Online
C03810,Cliente 3810,F,36,Centro-Oeste,2023-10-30,,,Standard,80,Indicação
C03811,Cliente 3811,F,35,Nordeste,2020-06-18,,,Standard,80,Google Ads
C03812,Cliente 3812,M,54,Sudeste,2022-10-10,,,Basic,60,Online
C03813,Cliente 3813,F,47,Nordeste,2020-02-25,,,Standard,80,Google Ads
C03814,Cliente 3814,M,36,Sul,2024-10-22,,,Standard,80,Google Ads
C03815,Cliente 3815,M,40,Norte,2020-11-20,,,Basic,60,Google Ads
C03816,Cliente 3816,F,33,Sudeste,2021-10-19,,,Premium,120,Indicação
C03817,Cliente 3817,M,18,Sudeste,2022-08-14,2024-01-04,Uso baixo,Standard,80,Indicação
C03818,Cliente 3818,F,29,Norte,2020-09-16,,,Basic,60,Google Ads
C03819,Cliente 3819,M,41,Sudeste,2021-10-02,,,Basic,60,Google Ads
C03820,Cliente 3820,M,51,Norte,2021-07-15,,,Basic,60,Online
C03821,Cliente 3821,M,25,Sudeste,2020-12-05,,,Standard,80,Google Ads
C03822,Cliente 3822,F,35,Nordeste,2021-02-07,,,Basic,60,Google Ads
C03823,Cliente 3823,F,22,Sudeste,2021-06-15,,,Standard,80,Google Ads
C03824,Cliente 3824,M,43,Centro-Oeste,2023-04-12,,,Basic,60,Google Ads
C03825,Cliente 3825,M,47,Norte,2022-03-05,,,Standard,80,Indicação
C03826,Cliente 3826,F,30,Sudeste,2024-04-10,,,Standard,80,Google Ads
C03827,Cliente 3827,F,36,Norte,2023-03-29,,,Standard,80,Facebook
C03828,Cliente 3828,M,46,Centro-Oeste,2022-10-30,,,Standard,80,Google Ads
C03829,Cliente 3829,M,20,Sudeste,2021-08-16,,,Premium,120,Indicação
C03830,Cliente 3830,F,43,Sudeste,2023-07-03,2024-07-31,Concorrência,Standard,80,Facebook
C03831,Cliente 3831,F,57,Centro-Oeste,2021-09-08,,,Basic,60,Facebook
C03832,Cliente 3832,F,29,Centro-Oeste,2021-10-13,2024-02-03,Uso baixo,Standard,80,Google Ads
C03833,Cliente 3833,F,19,Centro-Oeste,2021-12-14,,,Premium,120,Google Ads
C03834,Cliente 3834,F,28,Norte,2020-12-09,,,Basic,60,Indicação
C03835,Cliente 3835,M,61,Centro-Oeste,2024-04-08,,,Basic,60,Facebook
C03836,Cliente 3836,F,45,Norte,2023-10-28,,,Standard,80,Facebook
C03837,Cliente 3837,M,35,Nordeste,2023-12-29,,,Standard,80,Indicação
C03838,Cliente 3838,F,30,Sudeste,2020-02-15,,,Standard,80,Google Ads
C03839,Cliente 3839,M,54,Sudeste,2024-10-18,,,Basic,60,Online
C03840,Cliente 3840,F,39,Sul,2022-06-22,,,Basic,60,Online
C03841,Cliente 3841,F,29,Nordeste,2020-02-24,,,Premium,120,Facebook
C03842,Cliente 3842,M,19,Centro-Oeste,2023-01-06,2024-07-14,Preço,Basic,60,Facebook
C03843,Cliente 3843,M,54,Centro-Oeste,2024-02-23,,,Basic,60,Google Ads
C03844,Cliente 3844,F,24,Nordeste,2024-08-21,,,Standard,80,Online
C03845,Cliente 3845,F,43,Centro-Oeste,2022-05-05,,,Premium,120,Facebook
C03846,Cliente 3846,F,43,Sul,2023-07-19,2024-05-06,Serviço,Standard,80,Google Ads
C03847,Cliente 3847,F,41,Norte,2021-10-21,,,Premium,120,Online
C03848,Cliente 3848,F,29,Sudeste,2024-04-22,,,Basic,60,Indicação
C03849,Cliente 3849,M,33,Nordeste,2020-04-20,2024-05-15,Uso baixo,Basic,60,Facebook
C03850,Cliente 3850,M,40,Sudeste,2022-11-04,,,Basic,60,Indicação
C03851,Cliente 3851,F,57,Norte,2020-03-18,,,Premium,120,Online
C03852,Cliente 3852,M,26,Nordeste,2021-05-15,,,Standard,80,Google Ads
C03853,Cliente 3853,M,49,Norte,2021-08-10,,,Basic,60,Google Ads
C03854,Cliente 3854,M,32,Centro-Oeste,2021-02-21,,,Standard,80,Online
C03855,Cliente 3855,F,54,Centro-Oeste,2020-10-01,,,Basic,60,Indicação
C03856,Cliente 3856,M,30,Centro-Oeste,2024-02-26,2024-11-18,Serviço,Standard,80,Google Ads
C03857,Cliente 3857,F,22,Norte,2023-05-05,2024-08-05,Serviço,Premium,120,Facebook
C03858,Cliente 3858,M,28,Norte,2023-10-31,,,Basic,60,Indicação
C03859,Cliente 3859,F,27,Norte,2024-10-20,2024-12-15,Uso baixo,Basic,60,Indicação
C03860,Cliente 3860,M,30,Sudeste,2022-12-22,,,Basic,60,Facebook
C03861,Cliente 3861,F,58,Norte,2023-10-16,,,Basic,60,Online
C03862,Cliente 3862,F,63,Centro-Oeste,2022-08-30,,,Basic,60,Google Ads
C03863,Cliente 3863,M,32,Sul,2024-04-16,,,Standard,80,Indicação
C03864,Cliente 3864,F,59,Norte,2022-09-17,,,Basic,60,Google Ads
C03865,Cliente 3865,F,24,Sul,2024-11-03,,,Premium,120,Google Ads
C03866,Cliente 3866,F,57,Centro-Oeste,2023-02-07,,,Basic,60,Indicação
C03867,Cliente 3867,F,45,Norte,2024-08-27,,,Basic,60,Online
C03868,Cliente 3868,F,49,Sudeste,2020-07-12,2024-08-31,Uso baixo,Basic,60,Indicação
C03869,Cliente 3869,F,52,Sudeste,2024-03-22,,,Standard,80,Online
C03870,Cliente 3870,F,32,Sul,2024-08-01,,,Standard,80,Facebook
C03871,Cliente 3871,F,53,Sudeste,2024-01-22,,,Premium,120,Online
C03872,Cliente 3872,M,38,Sudeste,2022-05-04,,,Standard,80,Online
C03873,Cliente 3873,M,23,Sudeste,2022-03-09,,,Premium,120,Indicação
C03874,Cliente 3874,F,18,Centro-Oeste,2020-10-27,,,Standard,80,Google Ads
C03875,Cliente 3875,F,21,Sudeste,2022-08-25,2024-07-04,Preço,Basic,60,Google Ads
C03876,Cliente 3876,M,28,Nordeste,2021-07-21,,,Premium,120,Online
C03877,Cliente 3877,M,61,Norte,2021-11-02,,,Premium,120,Online
C03878,Cliente 3878,M,43,Sudeste,2024-02-28,,,Premium,120,Indicação
C03879,Cliente 3879,F,54,Sudeste,2020-05-28,,,Basic,60,Online
C03880,Cliente 3880,M,40,Sudeste,2024-12-27,2024-01-02,Preço,Standard,80,Indicação
C03881,Cliente 3881,F,46,Nordeste,2022-02-07,,,Basic,60,Facebook
C03882,Cliente 3882,F,38,Sudeste,2024-01-24,,,Basic,60,Online
C03883,Cliente 3883,M,62,Sudeste,2020-05-18,,,Standard,80,Facebook
C03884,Cliente 3884,F,62,Norte,2022-05-10,,,Premium,120,Online
C03885,Cliente 3885,F,44,Nordeste,2020-10-18,,,Standard,80,Online
C03886,Cliente 3886,F,56,Nordeste,2020-11-30,,,Premium,120,Facebook
C03887,Cliente 3887,F,57,Sudeste,2021-11-29,,,Basic,60,Facebook
C03888,Cliente 3888,M,30,Nordeste,2023-04-22,,,Basic,60,Indicação
C03889,Cliente 3889,M,40,Sul,2020-11-02,,,Standard,80,Indicação
C03890,Cliente 3890,F,33,Nordeste,2022-07-13,,,Basic,60,Facebook
C03891,Cliente 3891,F,47,Nordeste,2022-09-07,2024-08-26,Concorrência,Premium,120,Online
C03892,Cliente 3892,M,21,Nordeste,2022-06-16,,,Basic,60,Indicação
C03893,Cliente 3893,F,57,Centro-Oeste,2023-07-09,2024-08-07,Uso baixo,Standard,80,Online
C03894,Cliente 3894,M,33,Centro-Oeste,2022-07-15,,,Standard,80,Google Ads
C03895,Cliente 3895,F,48,Centro-Oeste,2023-08-26,,,Basic,60,Indicação
C03896,Cliente 3896,F,59,Nordeste,2020-12-09,,,Premium,120,Indicação
C03897,Cliente 3897,M,42,Sul,2023-12-18,,,Standard,80,Indicação
C03898,Cliente 3898,M,61,Nordeste,2021-10-18,,,Standard,80,Google Ads
C03899,Cliente 3899,M,29,Sudeste,2024-12-01,,,Premium,120,Facebook
C03900,Cliente 3900,M,43,Sul,2024-03-17,2024-12-20,Serviço,Basic,60,Online
C03901,Cliente 3901,F,54,Centro-Oeste,2024-03-27,,,Premium,120,Google Ads
C03902,Cliente 3902,M,50,Norte,2020-09-17,,,Basic,60,Facebook
C03903,Cliente 3903,F,45,Sul,2023-10-17,2024-11-19,Serviço,Basic,60,Indicação
C03904,Cliente 3904,M,26,Centro-Oeste,2020-06-17,,,Premium,120,Facebook
C03905,Cliente 3905,M,29,Sul,2021-10-21,,,Premium,120,Facebook
C03906,Cliente 3906,F,22,Sul,2020-07-18,,,Basic,60,Facebook
C03907,Cliente 3907,M,45,Nordeste,2023-11-09,,,Standard,80,Online
C03908,Cliente 3908,M,52,Sudeste,2023-08-28,,,Premium,120,Facebook
C03909,Cliente 3909,M,22,Norte,2021-08-04,,,Basic,60,Facebook
C03910,Cliente 3910,M,51,Centro-Oeste,2023-08-28,,,Basic,60,Facebook
C03911,Cliente 3911,F,63,Sul,2021-07-19,,,Standard,80,Facebook
C03912,Cliente 3912,F,51,Norte,2021-01-29,,,Basic,60,Google Ads
C03913,Cliente 3913,M,30,Sul,2024-11-29,,,Basic,60,Google Ads
C03914,Cliente 3914,M,56,Sudeste,2020-12-16,,,Premium,120,Facebook
C03915,Cliente 3915,M,59,Norte,2020-01-28,,,Basic,60,Facebook
C03916,Cliente 3916,F,62,Centro-Oeste,2021-09-23,2024-11-01,Preço,Premium,120,Facebook
C03917,Cliente 3917,F,31,Sul,2023-03-02,,,Standard,80,Indicação
C03918,Cliente 3918,F,28,Sudeste,2021-01-14,,,Standard,80,Facebook
C03919,Cliente 3919,F,59,Norte,2024-06-13,,,Standard,80,Facebook
C03920,Cliente 3920,M,55,Sul,2021-06-11,2024-01-10,Preço,Standard,80,Google Ads
C03921,Cliente 3921,M,21,Sul,2023-08-03,,,Basic,60,Google Ads
C03922,Cliente 3922,M,50,Centro-Oeste,2023-07-31,2024-04-13,Preço,Basic,60,Google Ads
C03923,Cliente 3923,F,24,Sudeste,2022-06-21,2024-07-16,Serviço,Standard,80,Online
C03924,Cliente 3924,M,58,Nordeste,2024-10-31,2024-06-16,Uso baixo,Basic,60,Indicação
C03925,Cliente 3925,F,25,Sul,2024-07-30,,,Basic,60,Facebook
C03926,Cliente 3926,F,54,Norte,2022-03-17,,,Premium,120,Google Ads
C03927,Cliente 3927,M,27,Centro-Oeste,2020-08-14,,,Premium,120,Online
C03928,Cliente 3928,M,60,Centro-Oeste,2023-12-21,2024-12-03,Serviço,Basic,60,Facebook
C03929,Cliente 3929,M,32,Sul,2020-01-27,2024-01-14,Serviço,Basic,60,Facebook
C03930,Cliente 3930,F,55,Sul,2023-09-17,2024-03-02,Serviço,Standard,80,Google Ads
C03931,Cliente 3931,F,32,Sul,2023-02-14,,,Premium,120,Facebook
C03932,Cliente 3932,M,22,Nordeste,2020-03-29,,,Basic,60,Facebook
C03933,Cliente 3933,M,46,Sul,2021-09-10,,,Basic,60,Facebook
C03934,Cliente 3934,F,36,Sudeste,2024-10-22,,,Premium,120,Google Ads
C03935,Cliente 3935,M,27,Norte,2024-10-24,,,Premium,120,Online
C03936,Cliente 3936,F,29,Sul,2020-05-01,,,Standard,80,Facebook
C03937,Cliente 3937,F,21,Nordeste,2022-05-15,2024-04-19,Concorrência,Basic,60,Online
C03938,Cliente 3938,M,48,Norte,2020-02-02,,,Standard,80,Facebook
C03939,Cliente 3939,M,35,Centro-Oeste,2021-08-25,2024-11-04,Uso baixo,Standard,80,Google Ads
C03940,Cliente 3940,M,33,Sul,2021-11-26,2024-11-27,Concorrência,Basic,60,Online
C03941,Cliente 3941,M,57,Norte,2022-06-06,,,Basic,60,Google Ads
C03942,Cliente 3942,F,53,Centro-Oeste,2024-11-28,,,Basic,60,Indicação
C03943,Cliente 3943,F,42,Nordeste,2023-11-22,,,Standard,80,Facebook
C03944,Cliente 3944,F,40,Sudeste,2021-06-08,,,Standard,80,Indicação
C03945,Cliente 3945,M,29,Sul,2022-11-13,,,Premium,120,Indicação
C03946,Cliente 3946,F,51,Sudeste,2023-09-10,,,Standard,80,Indicação
C03947,Cliente 3947,M,53,Nordeste,2020-02-03,2024-09-05,Uso baixo,Premium,120,Facebook
C03948,Cliente 3948,M,54,Norte,2020-09-03,,,Premium,120,Google Ads
C03949,Cliente 3949,M,20,Norte,2022-11-08,,,Basic,60,Indicação
C03950,Cliente 3950,M,26,Nordeste,2022-11-19,2024-09-12,Serviço,Basic,60,Online
C03951,Cliente 3951,M,35,Nordeste,2020-02-18,,,Standard,80,Facebook
